show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s6897,DATA SCIENCE,Green Room,PYTHON,"Anton Yelchin, Imogen Poots, Patrick Stewart, Alia Shawkat, Joe Cole, Callum Turner, Macon Blair, David W. Thompson, Mark Webber, Eric Edelstein, Kai Lennox",USA,"November 12, 2018",2015,R,95 min,"Horror Movies, Thrillers","At the end of their low-budget tour, a punk band accepts a gig at an isolated rural club, only to discover that their hosts are neo-Nazis."
s6899,DATA SCIENCE,Gringo: The Dangerous Life of John McAfee,PYTHON,,USA,"April 1, 2018",2016,TV-MA,97 min,Documentaries,"Tech tycoon John McAfee made millions from his anti-virus software. Now, he may be best known for his bizarre and scandalous lifestyle."
s6900,DATA SCIENCE,Growing Up Coy,PYTHON,,USA,"January 6, 2017",2016,TV-PG,82 min,"Documentaries, LGBTQ Movies","Filmmakers follow a Colorado family's highly public battle for the rights of their transgender daughter, Coy, in a landmark civil rights case."
s6903,DATA SCIENCE,Guy Martin: Last Flight of the Vulcan Bomber,PYTHON,"Guy Martin, Kevin Stone, Shaun Dooley",UK,"July 26, 2019",2015,TV-G,57 min,"Documentaries, International Movies",Guy Martin assists in preparing the last airworthy Vulcan bomber for a farewell tour while revealing the stories behind the iconic aircraft.
s6912,DATA SCIENCE,Halo: The Fall of Reach,PYTHON,"Jen Taylor, Steve Downes, Michelle Lukes, Britt Baron, Travis Willingham, John Bently, Todd Haberkorn, Cole Jensen",USA,"March 7, 2016",2015,TV-14,65 min,"Action & Adventure, Sci-Fi & Fantasy",Witness the origins of Master Chief and the Spartan program as a group of children transform into enhanced soldiers and fight a powerful alien threat.
s6914,DATA SCIENCE,Hamburger Hill,PYTHON,"Anthony Barille, Michael Boatman, Don Cheadle, Michael Dolan, Don James, Dylan McDermott, Michael A. Nickles, Harry O'Reilly, Daniel O'Shea, Tim Quill, Tommy Swerdlow, Courtney B. Vance, Steven Weber, Tegan West",USA,"November 23, 2019",1987,R,110 min,"Action & Adventure, Dramas",The Vietnam War's horrors come brutally to life through the eyes of American soldiers trying to take a heavily fortified hill under Vietcong control.
s6916,DATA SCIENCE,Hangman,PYTHON,"Al Pacino, Karl Urban, Brittany Snow, Joe Anderson, Sarah Shahi, Sloane Warren, Chelle Ramos, Steve Coulter, Michael Rose",USA,"May 6, 2020",2017,R,99 min,Thrillers,"A homicide detective, a criminal profiler and a journalist team up to nab a serial killer whose murders are inspired by the classic game of Hangman."
s6917,DATA SCIENCE,Hank: Five Years from the Brink,PYTHON,"Henry Paulson, Wendy Paulson",USA,"August 25, 2018",2013,TV-14,86 min,Documentaries,"From Joe Berlinger, director of the ""Paradise Lost"" trilogy, comes this documentary about controversial former U.S. Treasury Secretary Henry Paulson."
s6918,DATA SCIENCE,Hannibal,PYTHON,"Hugh Dancy, Mads Mikkelsen, Caroline Dhavernas, Hettienne Park, Laurence Fishburne, Scott Thompson, Aaron Abrams, Gillian Anderson, Lara Jean Chorostecki",USA,"June 6, 2020",2015,TV-MA,3 Seasons,"TV Horror, TV Mysteries, TV Thrillers",This drama series focuses on the early years of the relationship between FBI criminal profiler Will Graham and homicidal cannibal Dr. Hannibal Lecter.
s6919,DATA SCIENCE,Hans Zimmer: Live in Prague,PYTHON,Hans Zimmer,UK,"March 1, 2018",2017,TV-G,138 min,"International Movies, Music & Musicals","In this concert film, Oscar-winning composer Hans Zimmer performs his most iconic movie scores to a sell-out crowd at the O2 Arena in Prague."
s6921,DATA SCIENCE,Happy Hunting,PYTHON,"Martin Dingle-Wall, Ken Lally, Kenny Wormald, Connor Williams, Gary Sturm, C.J. Baker, Jeremy Lawson, Liesel Hanson, Kenneth Billings, Michael Tipps",USA,"January 1, 2018",2017,TV-MA,91 min,"Horror Movies, Independent Movies","On the run from his meth-dealing employers, a drifter with a drinking problem becomes prey in a desert town's twisted hunting contest."
s6923,DATA SCIENCE,Happy Valley,PYTHON,"Sarah Lancashire, Siobhan Finneran, Charlie Murphy, James Norton, George Costigan, Karl Davies, Shane Zaza, Steve Pemberton, Joe Armstrong, Adam Long, Rick Warden, Rhys Connah, Katherine Kelly",UK," March 16, 2016",2016,TV-MA,2 Seasons,"British TV Shows, Crime TV Shows, International TV Shows","Yorkshire police sergeant Catherine Cawood pursues the man who assaulted her late daughter, unaware he is now part of a secret kidnapping plot."
s6924,DATA SCIENCE,Happyish,PYTHON,"Steve Coogan, Kathryn Hahn, Sawyer Shipman, Bradley Whitford",USA,"July 1, 2016",2015,TV-MA,1 Season,"TV Comedies, TV Dramas","A middle-aged adman is shaken up by his new boss, a 25-year-old who advises him to ""rebrand"" himself. Is it possible, or is this as good as he'll get?"
s6925,DATA SCIENCE,Hard Tide,PYTHON,"Nathanael Wiseman, Mem Ferda, Alexandra Newick, Oliver Stark, Kat Gellin, Andy Lucas, Ralph Brown, Beverly Hills",UK,"September 6, 2017",2015,TV-MA,79 min,"Dramas, Independent Movies",A drug dealer who's been emulating his father's successful criminal career is forced to go on the run with a young girl in this fact-based thriller.
s6928,DATA SCIENCE,Harold & Kumar Escape from Guantanamo Bay,PYTHON,"John Cho, Kal Penn, Rob Corddry, Jack Conley, Roger Bart, Neil Patrick Harris, Danneel Ackles, Eric Winter, Paula Garcés, Jon Reep, Missi Pyle",USA,"October 1, 2019",2008,R,101 min,"Comedies, Cult Movies",Harold and Kumar jump on a plane to catch up with Harold's love interest but must change their plans when Kumar is accused of being a terrorist.
s6930,DATA SCIENCE,Harold and Lillian: A Hollywood Love Story,PYTHON,"Harold Michelson, Lillian Michelson, Mel Brooks, Francis Ford Coppola, Danny DeVito",USA,"November 25, 2018",2015,TV-14,95 min,Documentaries,"Storyboard artist Harold Michelson and his film researcher wife, Lillian, recall the influence they had on 60 years of Hollywood's biggest hits."
s6931,DATA SCIENCE,Harold Shipman - Driven to Kill,PYTHON,Harold Shipman,UK,"February 1, 2019",2014,TV-14,1 Season,"British TV Shows, Crime TV Shows, Docuseries","Interviews and dramatic reconstructions illuminate the twisted motivations and brazen crimes of serial killer and respected physician, Harold Shipman."
s6934,DATA SCIENCE,Harry and Snowman,PYTHON,Harry DeLeyer,USA,"January 15, 2017",2015,TV-PG,83 min,"Documentaries, Sports Movies","With only a strong will and a cheap horse, a former agent of the Dutch underground in World War II sets out to become a champion show jumper."
s6935,DATA SCIENCE,Harry Benson: Shoot First,PYTHON,Harry Benson,USA,"May 1, 2017",2016,NR,90 min,Documentaries,"This film chronicles the career of photographer Harry Benson, who earned global renown with his candid shots of the Beatles and other celebrities."
s6936,DATA SCIENCE,Hart of Dixie,PYTHON,"Rachel Bilson, Jaime King, Cress Williams, Wilson Bethel, Scott Porter, Tim Matheson, Kaitlyn Black, Ross Philips",USA," December 15, 2015",2014,TV-PG,4 Seasons,"TV Comedies, TV Dramas",Fast-talking city girl Zoe Hart winds up patching up the locals of a tiny town in the Deep South when she inherits a medical practice in Alabama.
s6939,DATA SCIENCE,Haunters: The Art of the Scare,PYTHON,,USA,"January 2, 2018",2017,TV-MA,89 min,"Documentaries, Horror Movies","This documentary takes us into the world of those who create horror simulations for willing audiences, and examines the culture they have spawned."
s6940,DATA SCIENCE,Haunting on Fraternity Row,PYTHON,"Jacob Artist, Jayson Blair, Shanley Caswell, Claudia Lee, Ashton Moio, Cameron Moulene, Molly Tarlov, Chester Rushing",USA,"March 1, 2019",2018,TV-MA,99 min,"Horror Movies, Independent Movies","When a fraternity's last big luau serves up horrible deaths to its partygoers, the brothers learn firsthand about their house’s frightening history."
s6943,DATA SCIENCE,Havenhurst,PYTHON,"Julie Benz, Belle Shouse, Josh Stamberg, Danielle Harris, Douglas Tait, Matt Lasky, Dendrie Taylor, Toby Huss, Jennifer Blanc, Fionnula Flanagan",USA,"June 10, 2017",2016,TV-MA,85 min,"Horror Movies, Thrillers","An alcoholic with a tragic past rents an apartment in a building for those in recovery, but soon learns the truth about residents who get ""evicted."""
s6946,DATA SCIENCE,He's Out There,PYTHON,"Yvonne Strahovski, Anna Pniowsky, Abigail Pniowsky, Ryan McDonald, Justin Bruening, Julian Bailey",USA,"January 12, 2019",2018,R,89 min,"Horror Movies, Thrillers","While vacationing at a remote lake house, a mother and her daughters become pawns in the twisted game of an ax-wielding psychopath."
s6947,DATA SCIENCE,Head Count,PYTHON,"Isaac Jay, Ashleigh Morghan, Bevin Bru, Billy Meade, Hunter Peterson, Chelcie May, Tory Freeth, Michael Herman, Amaka Obiechie, Sam Marra, Cooper Rowe",USA,"September 13, 2019",2018,TV-MA,90 min,"Horror Movies, Independent Movies",A group of college students on a weekend getaway accidentally summon a supernatural entity intent on using them for its deadly ritual.
s6949,DATA SCIENCE,Heal,PYTHON,"Kelly Noonan, Deepak Chopra, Michael Beckwith, Joe Dispenza, Dr. Jeffrey Thompson, Gregg Braden, Joan Borysenko, Marianne Williamson",USA,"February 1, 2019",2017,TV-14,107 min,Documentaries,"Stories from spiritual leaders, physicians and those with chronic illnesses reveal the powerful connection between the human psyche and physical health."
s6950,DATA SCIENCE,Heartbreakers,PYTHON,"Sigourney Weaver, Jennifer Love Hewitt, Ray Liotta, Jason Lee, Gene Hackman, Anne Bancroft, Jeffrey Jones, Nora Dunn, Ricky Jay, Zach Galifianakis",USA,"December 31, 2019",2001,PG-13,124 min,"Comedies, Romantic Movies","In this stylish comedy, a mother-daughter con team makes money the old-fashioned way: They use their feminine wiles to swindle it."
s6951,DATA SCIENCE,Heartthrob,PYTHON,"Aubrey Peeples, Keir Gilchrist, Peter Facinelli, Felicity Price, Ione Skye, Jimmy Bennett, Taylor Dearden",USA,"January 1, 2018",2017,TV-MA,87 min,Thrillers,"A shy, brilliant boy and a popular girl fall into an unexpected romance. But as their bond deepens, his attraction begins taking on dark overtones."
s6955,DATA SCIENCE,Hell and Back,PYTHON,"Nick Swardson, Mila Kunis, Bob Odenkirk, T.J. Miller, Rob Riggle, Susan Sarandon, Danny McBride, Jennifer Coolidge, John Farley, Maria Bamford",USA,"September 6, 2018",2015,R,86 min,"Action & Adventure, Comedies, Independent Movies","When best friends break a blood oath, one of them is cast away to hell, and the other two must save him from the misfits of the underworld."
s6957,DATA SCIENCE,Hell or High Water,PYTHON,"Jeff Bridges, Chris Pine, Ben Foster, Gil Birmingham, Marin Ireland, Katy Mixon, Dale Dickey, Kevin Rankin, William Sterchi",USA,"January 1, 2019",2016,R,102 min,"Dramas, Independent Movies","In a desperate bid to save their family ranch, two brothers stage a series of clever bank robberies with a pair of Texas Rangers in hot pursuit."
s6958,DATA SCIENCE,Hellboy,PYTHON,"Ron Perlman, John Hurt, Selma Blair, Rupert Evans, Karel Roden, Jeffrey Tambor, Doug Jones, Brian Steele, Ladislav Beran, Biddy Hodson, Corey Johnson, Kevin Trainor",USA,"December 1, 2018",2004,PG-13,122 min,"Action & Adventure, Cult Movies, Sci-Fi & Fantasy","This fast-paced action flick tells the dark story of Hellboy, a charismatic demon who's put on Earth by the Nazis to terrorize the rest of the world."
s6959,DATA SCIENCE,Her,PYTHON,"Joaquin Phoenix, Scarlett Johansson, Amy Adams, Rooney Mara, Olivia Wilde, Chris Pratt, Matt Letscher, Portia Doubleday",USA,"July 29, 2018",2013,R,126 min,"Dramas, Romantic Movies, Sci-Fi & Fantasy",Love comes to a lonely writer in the sleekest of packages when he finds himself falling for the advanced operating system he bought to run his life.
s6960,DATA SCIENCE,Her Only Choice,PYTHON,"Denise Boutte, Timon Kyle Durrett, Leon, Tamara Tunie, Vanessa Bell Calloway, Tiffany Snow, Keith Arthur Bolden, Elise Neal, Jeryl Prescott",USA,"May 2, 2019",2018,TV-14,87 min,Dramas,A woman must decide if she’s willing to end her pregnancy to save her own life after being diagnosed with breast cancer.
s6962,DATA SCIENCE,Here Alone,PYTHON,"Lucy Walters, Gina Piersanti, Adam David Thompson, Shane West, Ryken A. Whitfield, Abel McSurely Bradshaw, Rebecca Spiro",USA,"July 1, 2017",2016,TV-MA,97 min,Horror Movies,"When she finally encounters two other survivors, a woman alone in a world decimated by a zombie epidemic struggles to trust her new companions."
s6965,DATA SCIENCE,Hickok,PYTHON,"Luke Hemsworth, Trace Adkins, Kris Kristofferson, Bruce Dern, Cameron Richardson, Kaiwi Lyman, Hunter Fischer, Robert Catrini, Britain Simons",USA,"July 24, 2020",2017,TV-MA,88 min,Action & Adventure,"While serving as the marshal of rowdy Abilene, Kansas, ""Wild Bill"" Hickok uses guns and gall to tidy up the lawless frontier town."
s6971,DATA SCIENCE,Highway to Heaven,PYTHON,"Michael Landon, Victor French",USA," November 1, 2016",1988,TV-PG,5 Seasons,TV Dramas,"Under God's direction, angel Jonathan and ex-cop Mark help troubled souls overcome adversity and embrace honesty, kindness and forgiveness."
s6972,DATA SCIENCE,Hinterland,PYTHON,"Richard Harrington, Mali Harries, Hannah Daniel, Alex Harries, Aneirin Hughes, Daniel Rochford",UK,"August 1, 2017",2016,TV-14,3 Seasons,"British TV Shows, Crime TV Shows, International TV Shows","Forsaking London for the rustic landscapes of Wales, a police detective with a troubled soul finds himself in a place with secrets as dark as his own."
s6973,DATA SCIENCE,Hiroshima: The Real History,PYTHON,John Sessions,UK,"March 31, 2017",2015,TV-PG,95 min,Documentaries,This detailed examination of the 1945 Hiroshima bombing includes the prelude to and aftermath of history's controversial first use of atomic weapons.
s6978,DATA SCIENCE,Hitch,PYTHON,"Will Smith, Eva Mendes, Kevin James, Amber Valletta, Julie Ann Emery, Adam Arkin, Robinne Lee, Nathan Lee Graham, Michael Rapaport, Jeffrey Donovan",USA,"January 1, 2020",2005,PG-13,118 min,"Comedies, Romantic Movies","Smooth and sexy Hitch helps clients make a great first impression on a date, but he's thrown when a lovely reporter starts nosing around his business."
s6979,DATA SCIENCE,Hitler's Olympics,PYTHON,,UK,"August 1, 2016",2016,TV-PG,44 min,"Documentaries, Sports Movies","Hitler, Nazi propaganda and 1936 Berlin Olympics are put under the microscope to uncover hidden truths and the historical legacy of those games."
s6982,DATA SCIENCE,Hogie the Globehopper,PYTHON,Mae Elliessa,USA,"August 1, 2017",2016,TV-Y,1 Season,Kids' TV,"Hogie and his friends travel the world, exploring far-flung locales like Buenos Aires, Cairo, Hawaii and the Galapagos Islands."
s6986,DATA SCIENCE,Holy Hell,PYTHON,,USA,"September 1, 2016",2016,NR,103 min,Documentaries,An ex-member charts his path from idealism to disenchantment in a California cult when alarming revelations about the group's leader come to light.
s6991,DATA SCIENCE,Honey 2,PYTHON,"Kat Graham, Mario Lopez, Audrina Patridge, Seychelle Gabriel, Randy Wayne, Brandon Molale, Melissa Molinaro, Jossara Jinaro, Lonette McKee, Laurieann Gibson, Christopher Shazar",USA,"October 1, 2019",2011,PG-13,111 min,"Dramas, Romantic Movies","Determined to prove herself as a street dancer, Maria heads from juvie to a Bronx rec center where she's introduced to her dance idol, Honey Daniels."
s6992,DATA SCIENCE,Honey: Rise Up and Dance,PYTHON,"Teyana Taylor, Sierra Aylina McClain, Bryshere Gray",USA,"April 3, 2018",2018,PG-13,100 min,Dramas,"Despite discouragement from her loved ones, a talented street dancer tries out for an exclusive dance crew in a bid to win a college scholarship."
s6993,DATA SCIENCE,Hoodwinked Too! Hood vs. Evil,PYTHON,"Hayden Panettiere, Glenn Close, Patrick Warburton, Joan Cusack, David Ogden Stiers, Bill Hader, Amy Poehler, Andy Dick, Martin Short, Brad Garrett, Cheech Marin, Tommy Chong, Heidi Klum, Wayne Newton",USA,"November 3, 2018",2011,PG,86 min,"Children & Family Movies, Comedies","Fresh off a top-secret training, feisty heroine Little Red teams up with intrepid reporter Wolf to investigate the disappearance of Hansel and Gretel."
